water_source_clean,water_source_category,water_tech_clean,clean_adm1,clean_adm2,clean_adm3,status_clean,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,local_population,served_population,crucialness,pressure,staleness_score,latitude,longitude,chirps_30_precipitation,ndvi_30_NDVI,lst_30_LST_Day_1km,pop_population,risk_score
Protected Well,Well,Motorized Pump - Electric,Vihiga,Sabatia,Wodanga,Non-Functional,19215.53274393413,1005.3711627234014,1248.491954596412,19448.57453473101,4986.717960200204,3814.0,160.0,0.0419507079181961,0.5333333333333333,99.96848364814444,0.110093,34.780384,5.782998561859131,0.7974,23.05000000000001,11.227755546569824,1
Borehole/Tubewell,Well,Hand Pump,Busia,Butula,Marachi North,Non-Functional,4295.748490895644,3466.6816913852194,3413.05838159496,34150.48923535052,9544.870757991494,2526.0,236.0,0.0934283452098179,0.7866666666666666,24.709793795095106,0.39115,34.387733,5.799739360809326,0.73855,24.715000000000032,5.128957748413086,1
Protected Well,Well,Motorized Pump - Electric,Migori,Awendo,South Sakwa,Non-Functional,37261.88989324616,18660.42208882124,224.49141535245897,37771.95976200464,592.806539696268,5932.0,433.0,0.0729939312204989,1.4433333333333334,93.32971041054398,-0.913025,34.529915,3.076781272888184,0.54545,24.370000000000005,34.40654754638672,3
Protected Well,Well,Public Tapstand,Nyamira,West Mugirango,Bosamaro,"Functional, not in use",12264.934074828683,4713.497974043768,406.22180679241166,18848.388313741507,5681.276170467505,3515.0,717.0,0.2039829302987197,2.39,67.68985071090341,-0.644808,34.93535,3.9089603424072266,0.8003,20.805000000000007,10.033453941345217,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso South,Non-Functional,4209.377426172275,10191.19613571734,1018.874032336554,15518.689769344712,4156.8485706639085,2005.0,210.0,0.1047381546134663,0.7,93.47692016632294,0.25848,34.612789,6.020668029785156,0.7421500000000001,23.750000000000057,6.587599277496338,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso East,Non-Functional,5290.004888103559,430.0582804174449,3248.932477515484,5348.698335060131,13063.29198040338,2995.0,521.0,0.1739565943238731,1.7366666666666666,93.3002962906252,0.329462,34.735641,5.972348213195801,0.7407,23.245000000000005,7.5084123611450195,2
Undefined Well,Well,Public Tapstand,Busia,Teso North,Ang'Urai North,"Functional, not in use",18445.90871807332,4655.718407837,106.2117634545894,39386.8499119983,9061.641955769272,2106.0,195.0,0.0925925925925925,0.65,67.90355468529113,0.708699,34.350934,4.281436443328857,0.69115,24.700000000000045,5.011614799499512,1
Rainwater Harvesting,Rainwater Harvesting,Public Tapstand,Embu,Runyenjes,Kyeni South,"Functional, not in use",6099.566101980414,5068.1777753017295,382.08233746651706,24833.04327279956,5416.487128755642,1842.0,1415.0,0.7681867535287731,28.3,27.392640682377824,-0.424084,37.650845,0.4679628610610962,0.70025,22.72333333333336,4.438112735748291,1
Protected Well,Well,Motorized Pump - Electric,Vihiga,Vihiga,Lugaga-Wamuluma,Non-Functional,11658.380195977756,2748.404514452169,1419.8926568561092,19021.75235599738,2852.455585046863,4526.0,200.0,0.0441891294741493,0.6666666666666666,93.6834039943942,0.059122,34.696781,4.829110622406006,0.73785,22.795000000000016,13.680182456970217,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Gem,West Gem,Non-Functional,10211.425503648648,1506.6611982488582,560.3268211076579,43242.64438047051,12047.248715751171,1769.0,520.0,0.293951384963256,1.7333333333333334,90.51927550164648,0.03947,34.392384,2.548460960388184,0.7554500000000001,23.885000000000048,4.0830183029174805,2
Protected Well,Well,Hand Pump - Afridev,Busia,Budalangi,Bunyala North,Functional,26211.34485362104,919.1748611755338,2466.497324986153,40386.44801170203,26451.50385245163,1201.0,111.0,0.0924229808492922,0.37,24.733171405752632,0.105794,34.040703,2.181748628616333,0.74065,25.660000000000025,3.5164599418640137,1
Borehole/Tubewell,Well,Hand Pump,Homa Bay,Mbita,Lambwe,Non-Functional,43816.43149911937,46.97797838507265,1157.604445081708,45424.38996919027,10267.64903848324,1152.0,1044.0,0.90625,3.48,21.347630574710827,-0.574417,34.37078,1.8309420347213743,0.66405,24.38000000000005,4.277801036834717,2
Undefined Well,Well,Public Tapstand,Siaya,Ugunja,Sigomere,"Functional, not in use",4008.0422645839503,4488.829162217356,14.938336624421565,41422.73405376577,5904.758351078594,1370.0,261.0,0.1905109489051095,0.87,67.68985071090341,0.192964,34.343584,5.008832931518555,0.6960000000000001,24.640000000000043,4.447739601135254,1
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Shamakhokho,Non-Functional,20698.05454086009,872.6411399783765,1453.5202308351586,20961.57642893381,4257.642100378945,4359.0,268.0,0.0614819912824042,0.8933333333333333,87.07689634022002,0.104188,34.81168,6.576106071472168,0.8109000000000001,22.83000000000004,11.825994491577148,1
Protected Well,Well,Hand Pump,Kisumu,Nyando,Kobura,Functional,7588.154858429581,4341.100025207654,3550.478829025876,14271.0030257663,5924.459009813801,1973.0,51.0,0.0258489609731373,0.17,24.96816742020286,-0.139258,34.877186,1.9963011741638184,0.63805,26.375000000000057,2.456714391708374,1
Protected Well,Well,Hand Pump - Afridev,Kisumu,Nyando,Ahero,"Functional, not in use",1640.651835117075,9666.677314979705,2020.0127052881307,22809.429359097445,2992.279854076321,2031.0,257.0,0.1265386509108813,0.8566666666666667,24.600990104168595,-0.188505,34.940605,2.3283653259277344,0.6549,26.04000000000002,4.836623191833496,1
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,Non-Functional,23508.788735519807,9813.931319093126,6092.157969313664,23852.128012589845,10144.785096385904,1624.0,804.0,0.4950738916256157,2.68,95.4119106487592,-0.45785,34.80962,2.790391445159912,0.765,24.410000000000025,3.2778921127319336,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Khwisero,Kisa East,Non-Functional,8454.05005434231,3342.036473819293,3202.2318629239585,21581.1993220364,2979.955191858322,2467.0,147.0,0.0595865423591406,0.49,95.35177941889322,0.148892,34.609428,5.688719749450684,0.7479,23.58000000000004,4.661277294158936,0
Piped Water,Piped Water,Hand Pump,Kiambu,Thika Town,Kamenu,Functional,17040.12974418843,1663.932587671399,3060.985603875758,1861.382734499418,8331.693498499371,2156.5,341.0,0.1812778603268945,1.1566666666666667,26.03716824324743,-1.052863,37.073032,0.5519587397575378,0.4167,26.37666666666672,47.17396545410156,2
Protected Well,Well,Public Tapstand,Nyamira,North Mugirango,Itibo,"Functional, needs repair",14958.536768170326,2592.876599498059,760.8668369557512,30076.30046075858,7250.370315815898,2860.0,620.0,0.2167832167832167,2.066666666666667,67.60455755734841,-0.568103,35.018548,3.7704017162323,0.75795,20.635000000000048,9.101099967956545,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Malava,East Kabras,Non-Functional,24500.04049148608,7805.701976760492,4573.303310363996,25150.49898580861,26095.76440843282,1391.0,614.0,0.4414090582314881,2.046666666666667,95.321728016591,0.383326,34.952914,5.801828384399414,0.77395,22.215000000000032,5.751440048217773,2
Protected Well,Well,Motorized Pump - Electric,Nyamira,North Mugirango,Bokeira,Non-Functional,24906.166890348748,3463.7737879357323,1487.821270497495,34625.495294630266,10953.775371988915,2511.0,2251.0,0.8964555953803266,7.503333333333333,99.96848364814444,-0.434502,34.97348,3.619713306427002,0.77125,22.65500000000003,9.296884536743164,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Vihiga,Central Maragoli,Non-Functional,16329.37210408591,3222.9584206570667,507.994278881695,19141.55404959979,3669.3241993156994,4084.0,203.0,0.0497061704211557,0.6766666666666666,91.3793216568622,0.069867,34.743519,4.951087951660156,0.78285,22.75500000000005,11.933552742004396,1
Borehole/Tubewell,Well,Hand Pump - Afridev,Embu,Mbeere South,Kiambere,"Functional, not in use",17815.2959043504,271.81305384053104,5799.347329157546,46744.84802335471,31444.631427658675,475.0,389.0,0.8189473684210526,1.2966666666666666,24.81907869605052,-0.732875,37.830883,0.3285426497459411,0.4252,27.90500000000003,0.7694932222366333,2
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi West,Non-Functional,3797.5978999236713,408.900455598281,3680.9556228721513,23619.85488628518,4288.769342694775,2537.0,152.0,0.0599132834055971,0.5066666666666667,90.51927550164648,0.315069,34.239056,5.273308753967285,0.7654000000000001,24.450000000000045,7.01217794418335,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Lugari,Mautuma,Non-Functional,33067.56242316716,2682.996244638243,5977.165824696475,36611.49150302989,21906.90183292653,2240.0,806.0,0.3598214285714285,2.6866666666666665,92.83092914241848,0.714735,35.005665,4.582644939422607,0.8096500000000001,22.02000000000004,3.29227352142334,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Murhanda,Non-Functional,6028.007631594129,4743.1149605398905,3195.375051082604,6640.664401120243,9389.448217940566,851.0,206.0,0.2420681551116333,0.6866666666666666,87.10434845316003,0.290187,34.809261,5.993895053863525,0.7756500000000001,22.680000000000007,6.039142608642578,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,9309.267745783643,2902.8311449684875,504.5087070158533,22960.37994838091,2870.0298939372533,3006.0,130.0,0.0432468396540252,0.4333333333333333,93.32971041054398,0.232862,34.549919,5.864280700683594,0.74705,23.410000000000025,7.303402900695801,1
Undefined Well,Well,Public Tapstand,Baringo,Tiaty,Kolowa,Non-Functional,1255.651589384392,178.71408547185237,15545.098021628524,94507.52208606512,34462.5942565932,3506.0,964.0,0.2749572162007986,3.2133333333333334,24.23921243077294,1.222555,35.754836,2.939687013626098,0.53485,28.590000000000032,0.9943047165870668,2
Protected Well,Well,Hand Pump,Kakamega,Khwisero,Kisa Central,"Functional, not in use",2606.103979075929,373.3444331551438,7990.710215596203,27822.9920493677,7400.915041815432,4271.0,603.0,0.141184734254273,2.01,67.7752514743934,0.109093,34.56965,4.974061965942383,0.7464500000000001,23.805000000000007,14.869254112243652,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Shiru,Non-Functional,20647.4682423786,992.1771155139028,5797.354770078658,21065.655228479176,14774.2409131533,3207.0,555.0,0.1730589335827876,1.85,85.47244265543571,0.165617,34.898815,6.916738510131836,0.80705,21.970000000000027,5.439262390136719,1
Protected Well,Well,Motorized Pump - Electric,Nandi,Aldai,Kemeloi-Maraba,Non-Functional,19862.66677158768,4194.104183540584,140.17648659119743,22734.714752249325,6234.59681669244,4233.0,642.0,0.1516654854712969,2.14,93.27089144096396,0.077103,34.852852,5.43161153793335,0.6115,22.635000000000048,23.12430000305176,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Milima,Non-Functional,33240.44420782411,2186.1796027839355,1379.243755742625,55277.97410551693,9697.610648221513,2517.0,1321.0,0.5248311481922924,4.403333333333333,92.83092914241848,0.793038,34.803185,4.312253952026367,0.76715,22.29000000000002,6.411614894866943,2
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi East,Non-Functional,9734.23817969924,2378.158017537917,243.88127939193936,28298.806548353183,14456.214535367442,1719.0,101.0,0.0587550901687027,0.3366666666666666,94.2461621590635,0.358043,34.320225,5.675047874450684,0.7464500000000001,24.495000000000005,3.976447820663452,1
Protected Well,Well,Public Tapstand,Nyamira,North Mugirango,Itibo,"Functional, not in use",19430.175814403567,296.7640232118636,1829.0032317075988,27149.273675549128,5273.393300125441,3247.0,2866.0,0.8826609177702495,9.553333333333333,67.62587076472403,-0.54293,34.976842,4.225252628326416,0.8089500000000001,20.86500000000001,7.696040153503418,2
Undefined Well,Well,Public Tapstand,Kakamega,Mumias East,Lusheya/Lubinu,"Functional, not in use",349.2493679486065,450.62683771230826,572.959984297697,27838.07088852887,1847.8232841606816,7924.0,175.0,0.0220848056537102,0.5833333333333334,67.75389118766773,0.329158,34.504107,5.802552700042725,0.6936,24.785000000000025,8.694042205810547,2
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kasipul,West Kamagak,Non-Functional,19651.48105896976,2517.327104466922,5415.4387722526,20463.953749764674,3051.683363735754,3322.0,762.0,0.2293798916315472,2.54,89.63906408074857,-0.48549,34.747353,2.456613302230835,0.78515,23.650000000000038,4.052887439727783,1
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Jepkoyai,Non-Functional,10880.25741317034,3222.6956693141774,1272.509722208996,13799.625395454896,2487.301879955868,3311.0,291.0,0.0878888553307157,0.97,86.23015868981085,0.020742,34.737408,4.439098358154297,0.768,22.995000000000005,10.77700138092041,1
Borehole/Tubewell,Well,Hand Pump - Afridev,Busia,Funyula,Nangina,Functional,9736.724419499482,2789.1255708747944,802.2936529702835,18218.52378454386,11054.799454759495,1983.0,85.0,0.042864346949067,0.2833333333333333,24.616504107157315,0.303308,34.103096,3.1985552310943604,0.67605,25.325000000000045,4.991055965423584,1
Protected Well,Well,Public Tapstand,Uasin Gishu,Turbo,Ngenyilel,"Functional, not in use",38384.09021157667,13537.143764427476,1366.103271794041,39080.28723815952,15605.434299386296,1861.0,748.0,0.4019344438473938,2.493333333333333,67.62587076472403,0.598568,34.90868,5.4619855880737305,0.7949,22.480000000000015,6.084718227386475,2
Borehole/Tubewell,Well,Motorized Pump - Electric,Garissa,Fafi,Jarajila,Non-Functional,83951.17990300538,8311.099494142798,22178.31546312742,94614.83858938716,1427.069004685909,29794.0,20042.0,0.6726857756595288,66.80666666666667,58.36906568490809,0.002917,40.357361,0.0,0.36865,32.41500000000002,120.3112564086914,3
Protected Well,Well,Motorized Pump - Electric,Migori,Rongo,Central Kamagambo,Non-Functional,16491.658423938636,3109.995090380187,3561.0102715121816,17493.577974324846,3376.8277432570976,3581.0,1186.0,0.3311924043563251,3.953333333333333,93.65387840316104,-0.736393,34.625416,2.9601471424102783,0.7683500000000001,23.91500000000002,7.016040802001953,3
Undefined Well,Well,Public Tapstand,Kakamega,Mumias East,Lusheya/Lubinu,"Functional, not in use",335.44244549704786,673.3538219600365,356.3520813191049,28096.72827250486,1564.9759659070023,8223.0,180.0,0.0218898212331265,0.6,67.75389118766773,0.330781,34.502046,5.802552700042725,0.7536,24.785000000000025,9.666500091552734,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Shamakhokho,Non-Functional,19353.53593637549,2695.258972590607,1467.704860427385,21929.166331644738,2389.833928259529,3610.0,200.0,0.0554016620498614,0.6666666666666666,95.321728016591,0.088742,34.804829,5.149988651275635,0.8076,22.840000000000032,11.342988967895508,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lugari,Lwandeti,Non-Functional,32577.83453629786,15611.296204616952,2089.1632082258275,36128.422173297615,9954.206175549012,1818.0,325.0,0.1787678767876787,1.0833333333333333,88.79539692474496,0.591833,34.856813,5.645134449005127,0.75675,22.99000000000001,7.2981390953063965,1
Protected Well,Well,Hand Pump,Kisumu,Nyando,Kobura,Non-Functional,8378.07818733239,984.3542582074232,5057.931605928192,10777.175987906134,9315.915608899586,3069.0,82.0,0.0267188009123493,0.2733333333333333,24.66310484192874,-0.152018,34.837803,2.149205684661865,0.58855,27.340000000000032,4.869090557098389,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Alego Usonga,South East Alego,Non-Functional,16311.3673286617,2133.198933812992,2792.574801582138,49161.69963467146,7446.819068470434,1951.0,639.0,0.32752434648898,2.13,93.2414958586386,0.005939,34.325993,2.798804521560669,0.77415,24.29000000000002,2.777616262435913,2
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Kaiti,Kee,"Functional, needs repair",20998.82901380554,131.96062100690602,4673.371811214621,25111.212099796976,19313.22180124577,755.0,338.0,0.447682119205298,1.1566666666666667,67.7752514743934,-1.714716,37.384262,0.3763525187969208,0.6703,22.896666666666704,2.109760284423828,0
Protected Well,Well,Motorized Pump - Electric,Bungoma,Webute West,Misikhu,Non-Functional,24000.26913994277,7978.708962996527,2894.0291045876784,47264.62960035419,8302.134063795607,2387.0,1942.0,0.8135735232509426,6.473333333333334,92.24753932455415,0.71047,34.73473,5.092208385467529,0.7634000000000001,22.720000000000027,7.610060691833496,2
Protected Well,Well,Public Tapstand,Nyamira,Kitutu Masaba,Kemera,"Functional, not in use",4577.026241431423,190.1509666581338,1109.142199068454,7083.934032436118,13866.38991749356,2906.0,446.0,0.1534755677907777,1.4866666666666666,67.68985071090341,-0.666034,34.831346,4.0021281242370605,0.77715,21.225000000000023,10.604325294494627,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Khwisero,Kisa West,Non-Functional,1772.058580654474,6518.866683735881,6259.71080237906,33224.53936240223,12011.914623807344,2577.0,271.0,0.1051610399689561,0.9033333333333332,93.65387840316104,0.121778,34.498329,5.013889789581299,0.78435,24.010000000000048,5.550859928131104,2
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kasipul,East Kamagak,Non-Functional,19885.742632777867,6384.940090533814,8322.394328308237,20339.78255683193,6676.232317193224,1586.0,932.0,0.587641866330391,3.1066666666666665,87.10434845316003,-0.486828,34.789997,2.790391445159912,0.7693500000000001,23.465000000000032,4.749983787536621,1
Protected Well,Well,Public Tapstand,Nyamira,West Mugirango,Bonyamatuta,"Functional, not in use",11367.861446331264,3383.8194360256844,101.90470689589046,24716.03954862991,3613.851146159529,3081.0,827.0,0.2684193443687114,2.756666666666667,67.71119080804408,-0.624292,34.985265,3.8559961318969727,0.7233,20.390000000000043,8.781698226928711,2
Undefined Well,Well,Public Tapstand,Kakamega,Mumias East,Lusheya/Lubinu,"Functional, not in use",209.264520773048,642.8555815110653,243.9961811404808,28176.86135357249,1511.6191615098085,8506.0,169.0,0.0198683282388901,0.5633333333333334,67.75389118766773,0.330048,34.501176,5.802552700042725,0.67915,24.785000000000025,10.005871772766112,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Vihiga,Central Maragoli,Non-Functional,13167.520799242047,146.5519415804177,64.5618762595548,17068.458297095047,585.1047378052576,5650.0,136.0,0.0240707964601769,0.4533333333333333,93.53586906279808,0.048543,34.724556,4.951087951660156,0.62575,22.81500000000005,54.962249755859375,1
Piped Water,Piped Water,Public Tapstand,Kisumu,Kisumu Central,Nyalenda B,"Functional, not in use",2062.550397441988,1317.3108441460186,457.8702775818184,2199.4071710018948,10798.79778644552,2156.5,341.0,0.1812778603268945,1.1566666666666667,67.86075998358423,-0.121725,34.760588,2.181211471557617,0.5051,27.41500000000002,147.6778106689453,2
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Butere,Marama West,"Functional, not in use",8708.933273467335,2723.248311968211,396.9808992083665,23169.164294648057,2737.676272239282,2851.0,168.0,0.0589266923886355,0.56,67.68985071090341,0.241046,34.546142,5.864280700683594,0.7604500000000001,23.480000000000015,6.709540843963623,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugunja,Sigomere,Non-Functional,1821.5417417142728,2269.632279106574,1639.1569268858354,41908.22331754885,3590.475549552532,1789.0,363.0,0.2029066517607602,1.21,99.96848364814444,0.173336,34.327774,4.439364433288574,0.75295,24.63000000000005,3.6780710220336914,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lugari,Lwandeti,Non-Functional,28367.74828228188,18304.546444351825,1252.224650135681,34316.425273856614,6114.60761769905,2315.0,589.0,0.2544276457883369,1.9633333333333327,93.65387840316104,0.585724,34.819214,6.5565996170043945,0.73595,22.950000000000045,5.702047348022461,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Mbakalo,Non-Functional,34638.23404099623,6704.5472656736565,714.9731879558121,46337.73305805235,13159.341820175196,2316.0,475.0,0.2050949913644214,1.5833333333333333,92.71395676604534,0.688738,34.855286,5.503329277038574,0.782,22.610000000000014,8.300943374633789,2
Borehole/Tubewell,Well,Hand Pump,Samburu,Samburu West,Lodokejek,Non-Functional,63446.88393488883,435.3736063609819,508.4731885596569,140278.97274723015,17694.038926487472,1241.0,630.0,0.5076551168412571,2.1,23.890284339927987,0.954742,36.766689,0.8593080043792725,0.32785,30.63000000000005,0.8547706604003906,2
Borehole/Tubewell,Well,Public Tapstand,Migori,Kuria East,Nyabasi West,"Functional, not in use",56535.720871704645,3080.2357834676163,2289.320135799217,60624.49372480858,2832.3170383926217,1380.0,525.0,0.3804347826086957,1.75,67.7752514743934,-1.202452,34.640317,2.229955673217773,0.69435,23.14500000000004,2.607606172561645,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Kanduyi,West Sang'Alo,Non-Functional,2573.9974764047024,2712.896680567141,3173.4088092662373,35595.822085102205,3000.198327814265,2308.0,2035.0,0.8817157712305026,6.783333333333333,92.24753932455415,0.558833,34.584641,5.121316909790039,0.7517,23.480000000000015,5.209460258483887,1
Protected Well,Well,Motorized Pump - Electric,Vihiga,Sabatia,North Maragoli,Non-Functional,18923.36258850693,849.5052145791998,380.55638149405024,19333.074937113044,3561.965839508134,4330.0,593.0,0.1369515011547344,1.9766666666666663,99.96848364814444,0.109068,34.764503,5.662987232208252,0.7977000000000001,23.17500000000001,13.591212272644045,2
Protected Well,Well,Hand Pump,Makueni,Makueni,Nzaui/Kilili/Kalamba,"Functional, not in use",16903.87279415007,3003.7826142812,11941.869175891958,52628.27537374124,16087.236041719858,558.0,558.0,1.0,1.86,67.7752514743934,-1.937752,37.49498,0.2476466745138168,0.49385,21.985000000000014,2.1943001747131348,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marenyo - Shianda,Non-Functional,8019.1491900045085,3598.1346852719003,3142.750234830264,28548.98470239382,5024.626816989586,2993.0,141.0,0.047109923154026,0.47,91.3793216568622,0.175097,34.517147,5.908218860626221,0.76225,23.92500000000001,10.140532493591309,2
Undefined Well,Well,Public Tapstand,Busia,Budalangi,Bunyala North,"Functional, needs repair",24109.31701296796,2784.4738897262987,72.48664893054499,37690.57073657549,24228.568137678456,1672.0,84.0,0.0502392344497607,0.28,67.73253763292519,0.129413,34.048006,2.5244548320770264,0.71665,25.875000000000057,3.289506435394287,1
Borehole/Tubewell,Well,Public Tapstand,Kisumu,Kisumu East,Manyatta 'B',"Functional, not in use",499.6804226351437,2308.632244979555,1193.0353432889422,2872.469643756256,9475.051941364123,42423.0,7117.0,0.1677627701954128,23.723333333333333,67.92496215536177,-0.104096,34.779953,2.2095913887023926,0.5301,28.340000000000032,150.82470703125,3
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugunja,Ugunja,Non-Functional,1465.807562243322,2077.8854479949623,1965.3794636328464,37318.00857998449,2071.037360414364,2138.0,261.0,0.1220767072029934,0.87,94.0680848069155,0.199787,34.294514,4.720996856689453,0.7585500000000001,24.760000000000048,3.640613317489624,1
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi East,Non-Functional,12968.521194285757,657.3541915470316,2699.961253035105,30099.54139744172,12967.815641839145,1725.0,104.0,0.0602898550724637,0.3466666666666667,93.7129388939502,0.324271,34.320377,5.675047874450684,0.7676000000000001,24.510000000000048,5.773456573486328,2
Protected Well,Well,Public Tapstand,Kakamega,Ikolomani,Idakho Central,"Functional, not in use",9677.530350035937,7078.795044606784,1111.9909481921331,13541.281603355765,7017.080331432068,2343.0,504.0,0.2151088348271446,1.68,67.73253763292519,0.191227,34.669795,6.251596927642822,0.7637,23.04000000000002,7.308289527893066,2
Protected Well,Well,Hand Pump,Homa Bay,Mbita,Mfangano Island,Non-Functional,74207.9967791646,9822.67953082368,12997.526039959046,81825.15041766985,16718.19997775902,2117.0,1563.0,0.7383089277279169,5.21,21.448805395462006,-0.46095,34.0625,1.5743857622146606,0.6638000000000001,24.795000000000016,9.091756820678713,3
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kabondo Kasipul,Kabondo West,Non-Functional,26931.93595735052,9248.408897629444,679.1593180309892,27028.988977428457,12967.597932718843,1779.0,420.0,0.236087689713322,1.4,95.381840295287,-0.458498,34.890533,3.402498483657837,0.7621,23.77000000000004,5.020516872406006,1
Protected Well,Well,Motorized Pump - Electric,Vihiga,Vihiga,South Maragoli,Non-Functional,6264.465375490332,1786.507710529582,4114.5357406060775,16494.89758160271,4664.738684195863,2485.0,239.0,0.0961770623742454,0.7966666666666666,93.41800842107575,0.0135,34.661518,4.014634132385254,0.74085,22.730000000000015,10.2515869140625,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,6137.072290374172,8393.868253972078,1539.6382337264206,16896.232417943247,2766.0028968144475,2437.0,165.0,0.0677061961427985,0.55,93.44745965125956,0.24352,34.603451,6.020668029785156,0.7635000000000001,23.660000000000025,6.693727970123291,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama Central,Non-Functional,6808.258736139067,2118.513371799938,3011.948536050932,29406.86936611774,5550.509122225796,2354.0,149.0,0.0632965165675446,0.4966666666666666,86.23015868981085,0.265108,34.48645,5.807560920715332,0.74905,23.79000000000002,5.301630973815918,0
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugenya,East Ugenya,Non-Functional,9908.769238142024,6102.678867290023,205.17761291448272,35226.38591379126,10552.251148220412,1145.0,421.0,0.3676855895196506,1.403333333333333,95.17161301198044,0.267538,34.336773,5.008832931518555,0.7605500000000001,24.55000000000001,2.791224241256714,2
Rainwater Harvesting,Rainwater Harvesting,Public Tapstand,Embu,Mbeere South,Mavuria,"Functional, not in use",298.4300623810813,7380.797141901592,7870.378016019014,34529.303536658954,33514.05847652652,938.0,473.0,0.5042643923240938,9.46,24.8739022650047,-0.776053,37.658768,0.2410914003849029,0.55735,25.390000000000043,1.3633478879928589,2
Protected Well,Well,Motorized Pump - Electric,Busia,Nambale,Bukhayo East,Non-Functional,5959.104336090551,1761.3935154500946,2288.801254465611,30449.291626256025,13785.239039481596,1487.0,267.0,0.17955615332885,0.89,95.20161708859428,0.508906,34.360931,5.697921752929688,0.7208,25.055000000000007,3.491685152053833,1
Protected Well,Well,Public Tapstand,Nyamira,Kitutu Masaba,Gesima,"Functional, not in use",10000.065338249417,8098.067035520256,88.99383759810046,20897.08822602655,8495.708315338321,2451.0,1723.0,0.7029783761729906,5.743333333333333,67.73253763292519,-0.677693,34.955348,3.6453137397766113,0.7609,20.82000000000005,8.586400985717773,2
Undefined Well,Well,Public Tapstand,Makueni,Kilome,Kasikeu,"Functional, not in use",20557.545291731512,7666.911546686585,7119.242895961936,47334.616825264144,19042.09455712213,650.0,240.0,0.3692307692307692,0.8,67.71119080804408,-1.906891,37.450745,0.4763330519199371,0.489,20.65500000000003,2.195692300796509,0
Piped Water,Piped Water,Hand Pump - Rope,Busia,Funyula,Bwiri,Functional,23018.698528601955,4385.190272992597,1483.2520893200742,33420.67582538052,22822.208059303783,2156.5,341.0,0.1812778603268945,1.1566666666666667,24.600990104168595,0.169733,34.039459,2.687519788742065,0.74995,25.035000000000025,2.599109649658203,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Mumias East,East Wanga,Non-Functional,401.9381708534199,8329.193284148594,237.1519105843896,19375.38141854572,1045.4522976211565,4321.0,286.0,0.0661883823189076,0.9533333333333334,95.35177941889322,0.312323,34.57835,5.930205345153809,0.6855,23.745000000000005,10.960418701171877,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Likuyani,Sinoko,Non-Functional,19514.08833732348,2379.2291820695623,631.2438626905218,42814.76105630888,1492.6897415129736,3426.0,876.0,0.25569176882662,2.92,92.24753932455415,0.870231,35.107876,4.629157543182373,0.8200000000000001,21.49000000000001,7.107825756072998,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Bumula,Kimaeti,Non-Functional,13457.7602163073,2242.4800346448774,308.3313315009934,33938.883094860284,7569.244948768706,786.0,230.0,0.2926208651399491,0.7666666666666667,95.17161301198044,0.57831,34.374847,5.450470924377441,0.7129500000000001,25.05000000000001,4.548110008239746,1
